#---it-------t-------dt------uymax-------rhom---------TTm-------Y1m-------Y2m-------Y3m-------Y4m-------Y5m-------Y6m-------Y7m-------Y8m----
    650  1.63E-04 2.00E-08 1.089E+04     0.000229  1418.9569 1.009E-02 1.246E-01 9.945E-02 1.091E-03 6.535E-03 8.788E-03 3.576E-05 7.496E-01
    660  1.63E-04 2.00E-08 1.092E+04     0.000230  1418.2598 1.010E-02 1.247E-01 9.936E-02 1.091E-03 6.531E-03 8.778E-03 3.587E-05 7.496E-01
    670  1.63E-04 2.00E-08 1.091E+04     0.000230  1417.5685 1.011E-02 1.248E-01 9.927E-02 1.091E-03 6.526E-03 8.768E-03 3.597E-05 7.496E-01
    680  1.64E-04 2.00E-08 1.088E+04     0.000230  1416.8826 1.012E-02 1.249E-01 9.918E-02 1.091E-03 6.521E-03 8.758E-03 3.608E-05 7.496E-01
    690  1.64E-04 2.00E-08 1.083E+04     0.000230  1416.2019 1.013E-02 1.250E-01 9.909E-02 1.091E-03 6.517E-03 8.749E-03 3.619E-05 7.496E-01
    700  1.64E-04 2.00E-08 1.077E+04     0.000230  1415.5256 1.014E-02 1.251E-01 9.900E-02 1.091E-03 6.513E-03 8.739E-03 3.629E-05 7.496E-01
    710  1.64E-04 2.00E-08 1.076E+04     0.000230  1414.8534 1.015E-02 1.252E-01 9.891E-02 1.091E-03 6.508E-03 8.730E-03 3.639E-05 7.496E-01
    720  1.64E-04 2.00E-08 1.070E+04     0.000231  1414.1850 1.016E-02 1.253E-01 9.882E-02 1.091E-03 6.504E-03 8.720E-03 3.650E-05 7.496E-01
    730  1.65E-04 2.00E-08 1.071E+04     0.000231  1413.5201 1.017E-02 1.254E-01 9.874E-02 1.091E-03 6.500E-03 8.711E-03 3.660E-05 7.496E-01
    740  1.65E-04 2.00E-08 1.076E+04     0.000231  1412.8587 1.018E-02 1.255E-01 9.865E-02 1.092E-03 6.496E-03 8.702E-03 3.670E-05 7.496E-01
    750  1.65E-04 2.00E-08 1.075E+04     0.000231  1412.2004 1.019E-02 1.255E-01 9.857E-02 1.092E-03 6.492E-03 8.692E-03 3.679E-05 7.496E-01
    760  1.65E-04 2.00E-08 1.069E+04     0.000231  1411.5450 1.020E-02 1.256E-01 9.848E-02 1.092E-03 6.489E-03 8.683E-03 3.689E-05 7.496E-01
    770  1.65E-04 2.00E-08 1.063E+04     0.000231  1410.8924 1.021E-02 1.257E-01 9.840E-02 1.092E-03 6.485E-03 8.674E-03 3.699E-05 7.496E-01
    780  1.66E-04 2.00E-08 1.055E+04     0.000231  1410.2425 1.022E-02 1.258E-01 9.831E-02 1.093E-03 6.481E-03 8.665E-03 3.708E-05 7.496E-01
    790  1.66E-04 2.00E-08 1.049E+04     0.000232  1409.5950 1.023E-02 1.259E-01 9.823E-02 1.093E-03 6.478E-03 8.656E-03 3.717E-05 7.496E-01
    800  1.66E-04 2.00E-08 1.042E+04     0.000232  1408.9494 1.024E-02 1.260E-01 9.815E-02 1.093E-03 6.475E-03 8.647E-03 3.727E-05 7.496E-01
    810  1.66E-04 2.00E-08 1.031E+04     0.000232  1408.3056 1.025E-02 1.261E-01 9.807E-02 1.094E-03 6.472E-03 8.638E-03 3.736E-05 7.496E-01
    820  1.66E-04 2.00E-08 1.029E+04     0.000232  1407.6636 1.026E-02 1.261E-01 9.799E-02 1.094E-03 6.468E-03 8.629E-03 3.744E-05 7.496E-01
    830  1.67E-04 2.00E-08 1.023E+04     0.000232  1407.0235 1.027E-02 1.262E-01 9.791E-02 1.095E-03 6.466E-03 8.620E-03 3.753E-05 7.496E-01
    840  1.67E-04 2.00E-08 1.013E+04     0.000232  1406.3854 1.028E-02 1.263E-01 9.783E-02 1.095E-03 6.463E-03 8.611E-03 3.762E-05 7.496E-01
    850  1.67E-04 2.00E-08 1.008E+04     0.000233  1405.7492 1.029E-02 1.264E-01 9.775E-02 1.096E-03 6.460E-03 8.603E-03 3.770E-05 7.496E-01
    860  1.67E-04 2.00E-08 1.006E+04     0.000233  1405.1150 1.030E-02 1.265E-01 9.767E-02 1.096E-03 6.457E-03 8.594E-03 3.779E-05 7.496E-01
    870  1.67E-04 2.00E-08 1.002E+04     0.000233  1404.4831 1.031E-02 1.265E-01 9.760E-02 1.097E-03 6.455E-03 8.585E-03 3.787E-05 7.496E-01
    880  1.68E-04 2.00E-08 9.960E+03     0.000233  1403.8532 1.032E-02 1.266E-01 9.752E-02 1.097E-03 6.453E-03 8.577E-03 3.796E-05 7.496E-01
    890  1.68E-04 2.00E-08 9.874E+03     0.000233  1403.2247 1.032E-02 1.267E-01 9.745E-02 1.098E-03 6.450E-03 8.568E-03 3.804E-05 7.496E-01
    900  1.68E-04 2.00E-08 9.809E+03     0.000233  1402.5972 1.033E-02 1.268E-01 9.737E-02 1.098E-03 6.448E-03 8.559E-03 3.812E-05 7.496E-01
    910  1.68E-04 2.00E-08 9.830E+03     0.000233  1401.9702 1.034E-02 1.268E-01 9.730E-02 1.099E-03 6.446E-03 8.551E-03 3.820E-05 7.496E-01
    920  1.68E-04 2.00E-08 9.842E+03     0.000234  1401.3432 1.035E-02 1.269E-01 9.723E-02 1.100E-03 6.444E-03 8.542E-03 3.828E-05 7.496E-01
    930  1.69E-04 2.00E-08 9.839E+03     0.000234  1400.7162 1.036E-02 1.270E-01 9.715E-02 1.100E-03 6.442E-03 8.533E-03 3.836E-05 7.496E-01
    940  1.69E-04 2.00E-08 9.827E+03     0.000234  1400.0894 1.037E-02 1.271E-01 9.708E-02 1.101E-03 6.440E-03 8.525E-03 3.844E-05 7.496E-01
