#---it-------t---------dt-------urms------orms------umax------omax--------oum--------uxm--------uym--------uzm-------ux2m------uy2m------uz2m-----Marms-----Mamax-------rhom-------rhomin------rhomax-----ugrhom------ekin------ethm------TTm------TTmin-----TTmax------gTmax----shockmax---taucmin---tauhmin---taufmin-----Hmax-----Hmax_ism---fviscmin---fviscmax---meshRemax---dtu-----dtnu---dtchi----dtHr-----dtFr-----dtb----dteta-----brms------jrms------bmax------jmax-------bxm--------bym--------bzm-----betamin---betamax----vArms-----vAmax-----ab_int-----jb_int---
   7750  0.0215883 4.070E-06 4.318E+00 1.080E+02 1.104E+01  1.412E+03 -1.485E-01  6.482E-03  9.649E-03  5.084E-01 1.172E+00 1.017E+00 1.646E+01 3.426E-01 3.423E+00 3.47162E-01 1.47238E-02 1.29840E+01  4.153E+01 2.824E+00 3.614E+01 2.639E+02 2.839E+00 7.400E+02  2.316E+04  1.928E-02 2.447E-04 1.534E-03 0.000E+00  6.518E+02  6.284E+02 -3.276E+03  3.709E+03  5.203E+01 0.08325 0.36973 0.24522  0.23790  0.01511 0.00037 0.00038 6.681E-03 1.132E+00 1.542E-01 2.516E+01  1.056E-06  8.140E-06 -2.189E-11 1.329E+03 1.339E+09 5.809E-03 7.219E-02 -8.876E-12 -3.643E-06
   8000  0.0227991 5.192E-06 4.388E+00 1.067E+02 8.798E+00  1.253E+03  3.961E-02  6.067E-03  8.292E-03  5.596E-01 8.257E-01 7.143E-01 1.772E+01 3.390E-01 3.295E+00 3.47510E-01 2.96047E-02 1.35669E+01  3.873E+01 2.477E+00 3.473E+01 2.646E+02 2.775E+00 5.892E+02  2.280E+04  7.699E-03 2.526E-04 1.777E-03 0.000E+00  5.628E+02  4.416E+02 -2.105E+03  2.225E+03  5.441E+01 0.08578 0.18982 0.12492  0.22765  0.00875 0.00047 0.00049 6.978E-03 1.216E+00 1.665E-01 2.916E+01  1.148E-06  8.380E-06 -2.901E-11 1.412E+03 1.197E+09 6.033E-03 7.289E-02  5.198E-11 -4.033E-06
   8250  0.0241098 5.390E-06 4.650E+00 1.067E+02 8.998E+00  1.151E+03 -4.908E-01  5.494E-03  6.541E-03  6.469E-01 5.948E-01 6.724E-01 2.036E+01 3.436E-01 3.206E+00 3.47964E-01 3.00708E-02 1.38522E+01  3.664E+01 2.336E+00 3.367E+01 2.672E+02 2.741E+00 4.743E+02  2.269E+04  6.436E-03 2.461E-04 1.506E-03 0.000E+00  6.638E+02  5.546E+02 -1.989E+03  1.836E+03  5.992E+01 0.08340 0.16515 0.10842  0.19678  0.00485 0.00048 0.00051 7.245E-03 1.276E+00 1.839E-01 3.470E+01  1.286E-06  8.605E-06  7.184E-12 1.242E+03 1.050E+09 6.251E-03 7.082E-02  1.086E-10 -4.241E-06
   8500  0.0246016 4.719E-06 4.782E+00 1.090E+02 9.327E+00  1.144E+03 -4.450E-01  2.593E-03  8.233E-03  6.560E-01 6.547E-01 7.781E-01 2.143E+01 3.460E-01 3.095E+00 3.48161E-01 3.01311E-02 1.38589E+01  3.654E+01 2.349E+00 3.432E+01 2.704E+02 2.737E+00 4.321E+02  3.392E+04  5.937E-03 1.156E-04 8.721E-04 0.000E+00  1.147E+03  5.236E+02 -2.232E+03  2.227E+03  6.012E+01 0.07504 0.13352 0.08754  0.47910  0.01539 0.00043 0.00044 7.340E-03 1.295E+00 1.834E-01 3.735E+01  1.354E-06  8.678E-06  5.477E-12 1.234E+03 2.141E+09 6.333E-03 7.234E-02  1.276E-10 -4.581E-06
   8750  0.0252950 2.912E-06 7.049E+00 1.156E+02 6.035E+01  1.095E+03 -1.278E+00 -3.869E-03  8.734E-03  7.598E-01 9.094E+00 8.951E+00 3.165E+01 3.736E-01 3.027E+00 3.48464E-01 1.52936E-02 1.39712E+01  3.886E+01 3.114E+00 3.523E+01 3.018E+02 2.729E+00 4.849E+03  4.179E+05  2.613E-02 1.327E-04 1.333E-03 0.000E+00  7.503E+02  6.635E+02 -6.653E+04  6.821E+04  1.982E+02 0.36672 0.35800 0.23776  0.40001  0.08723 0.00027 0.00027 7.479E-03 1.324E+00 1.959E-01 3.809E+01  1.446E-06  8.750E-06 -5.871E-12 1.063E+03 1.309E+09 6.453E-03 7.461E-02  1.546E-10 -5.277E-06
   9000  0.0261540 4.330E-07 5.743E+00 1.143E+02 1.588E+01  1.062E+03 -3.020E+00 -6.508E-03  6.308E-03  8.900E-01 2.733E+00 2.765E+00 2.748E+01 3.766E-01 3.016E+00 3.48864E-01 8.34346E-04 1.41173E+01  3.743E+01 2.688E+00 4.198E+01 3.232E+02 2.712E+00 2.010E+04  1.084E+06  6.754E-02 1.082E-05 1.222E-04 0.000E+00  8.186E+03  6.272E+02 -3.803E+04  3.635E+04  5.728E+01 0.01301 0.13728 0.09138  0.97932  0.06811 0.00004 0.00004 7.666E-03 1.363E+00 2.030E-01 4.048E+01  1.524E-06  8.741E-06 -1.323E-11 9.984E+02 7.901E+09 6.615E-03 7.860E-02  1.900E-10 -6.191E-06
   9250  0.0264291 3.273E-06 6.016E+00 1.158E+02 3.970E+01  1.029E+03 -3.505E+00 -1.426E-02  4.783E-03  9.488E-01 3.807E+00 3.617E+00 2.877E+01 3.830E-01 2.991E+00 3.48999E-01 3.47373E-03 1.41607E+01  3.871E+01 2.927E+00 3.442E+01 2.916E+02 2.707E+00 1.592E+03  1.152E+05  3.069E-02 2.616E-04 1.308E-03 0.000E+00  7.648E+02  6.669E+02 -4.907E+04  4.960E+04  5.921E+01 0.27303 0.47234 0.31387  0.36270  0.11043 0.00033 0.00031 7.728E-03 1.377E+00 2.038E-01 4.203E+01  1.545E-06  8.721E-06  9.247E-12 9.812E+02 1.385E+09 6.668E-03 8.022E-02  2.020E-10 -6.456E-06
   9500  0.0268513 5.868E-07 5.819E+00 1.156E+02 3.981E+01  1.041E+03 -3.852E+00 -1.566E-02  3.632E-03  1.008E+00 2.856E+00 2.287E+00 2.872E+01 3.798E-01 2.939E+00 3.49210E-01 1.60384E-03 1.42274E+01  3.759E+01 2.811E+00 3.554E+01 2.935E+02 2.699E+00 8.195E+03  1.370E+06  3.346E-02 1.411E-05 5.046E-04 0.000E+00  1.982E+03  7.067E+02 -2.278E+05  1.689E+05  6.149E+01 0.04559 0.09231 0.06135  0.85438  0.09339 0.00006 0.00006 7.824E-03 1.398E+00 2.092E-01 4.319E+01  1.579E-06  8.688E-06 -1.517E-11 9.118E+02 9.836E+09 6.751E-03 8.245E-02  2.211E-10 -6.816E-06
   9750  0.0276179 4.051E-06 5.789E+00 1.156E+02 1.186E+01  1.095E+03 -3.750E+00 -1.401E-02 -5.164E-04  1.067E+00 1.838E+00 1.504E+00 3.017E+01 3.799E-01 2.948E+00 3.49614E-01 8.64600E-03 1.44639E+01  3.596E+01 2.532E+00 3.298E+01 2.848E+02 2.677E+00 1.238E+03  3.259E+04  2.028E-02 2.184E-04 1.079E-03 0.000E+00  9.271E+02  8.085E+02 -7.076E+03  6.605E+03  6.729E+01 0.07630 0.38693 0.25669  0.20684  0.01687 0.00043 0.00038 8.003E-03 1.438E+00 2.208E-01 4.396E+01  1.659E-06  8.633E-06 -4.116E-11 8.123E+02 1.208E+09 6.910E-03 8.558E-02  2.583E-10 -7.266E-06
  10000  0.0287809 4.820E-06 6.184E+00 1.156E+02 1.291E+01  1.153E+03 -2.498E+00 -3.033E-03 -4.195E-03  1.138E+00 1.909E+00 2.109E+00 3.422E+01 3.959E-01 2.843E+00 3.50278E-01 1.93286E-02 1.48732E+01  3.379E+01 2.457E+00 3.163E+01 2.824E+02 2.644E+00 9.566E+02  2.595E+04  9.858E-03 2.622E-04 1.201E-03 0.000E+00  8.325E+02  7.932E+02 -2.068E+03  1.568E+03  6.968E+01 0.09935 0.22500 0.14849  0.14446  0.00815 0.00056 0.00045 8.262E-03 1.493E+00 2.266E-01 4.779E+01  1.804E-06  8.489E-06  1.428E-11 7.435E+02 1.055E+09 7.161E-03 9.286E-02  3.219E-10 -7.340E-06
  10250  0.0295633 4.904E-07 6.521E+00 1.180E+02 3.173E+01  1.203E+03 -1.338E+00  7.272E-03 -8.685E-03  1.183E+00 2.400E+00 2.243E+00 3.788E+01 4.039E-01 2.808E+00 3.50766E-01 2.93451E-02 1.50053E+01  3.400E+01 2.597E+00 3.629E+01 3.043E+02 2.633E+00 1.896E+04  2.931E+06  5.238E-02 1.225E-05 1.227E-03 0.000E+00  8.151E+02  7.785E+02 -3.040E+05  3.683E+05  7.401E+01 0.03164 0.12062 0.08026  0.72766  0.12375 0.00006 0.00005 8.419E-03 1.522E+00 2.387E-01 4.983E+01  1.911E-06  8.306E-06  2.348E-11 6.701E+02 4.000E+10 7.350E-03 9.714E-02  3.680E-10 -6.989E-06
  10500  0.0300154 1.288E-07 6.673E+00 1.291E+02 1.883E+01  1.631E+03  5.573E-01  2.362E-02 -1.664E-02  1.170E+00 2.682E+00 2.058E+00 3.979E+01 4.085E-01 2.756E+00 3.51066E-01 2.31178E-03 1.50178E+01  3.439E+01 2.780E+00 3.881E+01 2.929E+02 2.631E+00 6.991E+03  3.225E+06  2.757E-02 3.276E-06 1.384E-05 0.000E+00  7.224E+04  9.781E+02 -1.506E+05  1.931E+05  7.824E+01 0.00491 0.01671 0.01110  1.00000  0.05581 0.00002 0.00001 8.506E-03 1.537E+00 2.391E-01 5.079E+01  1.968E-06  8.162E-06 -2.883E-12 6.738E+02 2.387E+10 7.470E-03 9.860E-02  3.953E-10 -6.674E-06
  10750  0.0305807 3.755E-06 6.762E+00 1.294E+02 1.471E+01  1.300E+03  1.858E+00  2.480E-02 -1.300E-02  1.180E+00 1.975E+00 1.348E+00 4.240E+01 4.172E-01 2.782E+00 3.51460E-01 1.94217E-02 1.50039E+01  3.054E+01 2.716E+00 3.217E+01 2.864E+02 2.631E+00 6.821E+02  3.292E+04  2.379E-02 1.122E-04 1.111E-03 0.000E+00  9.003E+02  7.949E+02 -5.556E+03  5.492E+03  8.072E+01 0.08922 0.42057 0.27920  0.74382  0.01695 0.00048 0.00035 8.580E-03 1.538E+00 2.340E-01 5.025E+01  2.026E-06  7.948E-06  2.036E-11 6.953E+02 2.154E+09 7.640E-03 1.022E-01  4.304E-10 -6.262E-06
  11000  0.0312544 3.291E-07 6.942E+00 1.265E+02 1.867E+01  1.260E+03  3.144E+00  2.122E-02 -8.445E-03  1.206E+00 1.350E+00 8.267E-01 4.601E+01 4.274E-01 5.076E+00 3.51956E-01 2.89809E-02 1.49988E+01  3.167E+01 2.617E+00 3.474E+01 2.926E+02 2.632E+00 9.690E+03  1.448E+06  3.956E-02 8.217E-06 9.769E-04 0.000E+00  1.024E+03  8.921E+02 -1.446E+05  3.245E+05  7.490E+01 0.01058 0.06118 0.04068  0.95190  0.05815 0.00004 0.00003 8.693E-03 1.549E+00 2.391E-01 5.199E+01  2.080E-06  7.653E-06 -9.058E-12 6.226E+02 1.971E+10 7.860E-03 1.077E-01  4.737E-10 -6.051E-06
  11250  0.0320375 4.673E-06 7.224E+00 1.260E+02 1.628E+01  1.467E+03  3.483E+00  1.454E-02 -6.723E-03  1.245E+00 9.203E-01 5.689E-01 5.069E+01 4.380E-01 4.601E+00 3.52560E-01 2.87099E-02 1.50877E+01  3.119E+01 2.570E+00 3.127E+01 2.884E+02 2.625E+00 4.594E+02  2.388E+04  1.329E-02 2.210E-04 8.521E-04 0.000E+00  1.174E+03  1.113E+03 -5.959E+03  3.854E+03  6.756E+01 0.09934 0.29327 0.19405  0.30929  0.00957 0.00066 0.00044 8.872E-03 1.582E+00 2.476E-01 5.421E+01  2.143E-06  7.261E-06  7.040E-12 5.869E+02 1.423E+09 8.155E-03 1.126E-01  5.254E-10 -5.959E-06
  11500  0.0331380 1.506E-06 7.800E+00 1.284E+02 3.169E+01  1.629E+03  4.633E+00  9.956E-03 -1.322E-04  1.342E+00 1.395E+00 1.069E+00 5.837E+01 4.427E-01 3.842E+00 3.53433E-01 2.84614E-02 1.52561E+01  3.087E+01 2.654E+00 3.798E+01 4.006E+02 2.609E+00 2.137E+04  1.643E+06  5.996E-02 3.765E-05 2.939E-04 0.000E+00  3.403E+03  7.651E+02 -2.696E+05  5.981E+05  1.040E+02 0.07655 0.42396 0.28217  0.89022  0.24566 0.00023 0.00014 9.093E-03 1.621E+00 2.381E-01 5.408E+01  2.254E-06  6.615E-06  1.148E-11 6.454E+02 1.025E+10 8.608E-03 1.206E-01  5.970E-10 -6.002E-06
  11750  0.0338389 3.969E-06 8.786E+00 1.448E+02 2.973E+01  1.527E+03  1.037E+01  4.686E-03  8.716E-03  1.260E+00 6.318E+00 6.095E+00 6.479E+01 4.771E-01 3.313E+00 3.53981E-01 1.16113E-03 1.54487E+01  3.291E+01 3.161E+00 3.129E+01 3.170E+02 2.592E+00 1.478E+03  8.969E+04  1.759E-02 2.818E-04 1.017E-03 0.000E+00  9.836E+02  8.108E+02 -4.027E+04  4.270E+04  7.131E+01 0.24822 0.32910 0.21816  0.32830  0.13033 0.00063 0.00037 9.219E-03 1.644E+00 2.316E-01 5.178E+01  2.316E-06  6.136E-06  4.414E-11 6.516E+02 9.727E+08 8.950E-03 1.261E-01  6.402E-10 -5.803E-06
  12000  0.0345731 3.164E-06 8.396E+00 1.387E+02 1.925E+01  1.397E+03  1.364E+01  1.534E-03  1.668E-02  1.248E+00 2.791E+00 2.418E+00 6.528E+01 4.703E-01 2.938E+00 3.54553E-01 2.88423E-03 1.55677E+01  3.237E+01 2.914E+00 3.066E+01 3.103E+02 2.583E+00 2.022E+03  5.405E+04  3.188E-02 3.050E-04 9.606E-04 0.000E+00  1.041E+03  9.437E+02 -1.115E+04  1.270E+04  7.087E+01 0.11065 0.47426 0.31519  0.18319  0.02148 0.00052 0.00030 9.331E-03 1.660E+00 2.330E-01 5.143E+01  2.360E-06  5.534E-06  3.679E-11 6.429E+02 8.470E+08 9.288E-03 1.315E-01  6.834E-10 -5.534E-06
  12250  0.0356628 4.546E-06 8.770E+00 1.381E+02 2.062E+01  1.264E+03  1.355E+01 -4.908E-03  1.280E-02  1.382E+00 1.702E+00 1.846E+00 7.336E+01 4.904E-01 2.561E+00 3.55432E-01 6.17715E-03 1.56694E+01  3.193E+01 2.883E+00 2.993E+01 3.038E+02 2.577E+00 1.487E+03  4.228E+04  1.121E-02 2.992E-04 9.416E-04 0.000E+00  1.062E+03  9.420E+02 -2.560E+03  2.634E+03  1.100E+02 0.13158 0.24106 0.15929  0.20559  0.01419 0.00081 0.00043 9.482E-03 1.680E+00 2.315E-01 5.109E+01  2.427E-06  4.526E-06 -6.567E-11 6.580E+02 8.632E+08 9.774E-03 1.421E-01  7.451E-10 -5.184E-06
  12500  0.0367426 4.158E-06 9.389E+00 1.403E+02 2.204E+01  1.156E+03  1.231E+01 -1.268E-02  2.259E-03  1.581E+00 1.937E+00 1.983E+00 8.423E+01 5.210E-01 2.558E+00 3.56365E-01 1.75994E-02 1.56610E+01  3.309E+01 3.041E+00 2.951E+01 3.017E+02 2.577E+00 1.200E+03  3.294E+04  1.607E-02 2.893E-04 1.223E-03 0.000E+00  8.174E+02  7.561E+02 -2.094E+03  1.975E+03  1.164E+02 0.12164 0.31517 0.20881  0.14846  0.00787 0.00080 0.00039 9.634E-03 1.706E+00 2.306E-01 5.107E+01  2.495E-06  3.394E-06  5.371E-11 6.647E+02 8.711E+08 1.030E-02 1.533E-01  8.021E-10 -4.442E-06
  12750  0.0372292 1.235E-06 1.021E+01 1.565E+02 6.691E+01  1.821E+03  1.241E+01 -1.486E-02  1.041E-02  1.594E+00 5.303E+00 4.648E+00 9.431E+01 5.341E-01 2.592E+00 3.56808E-01 2.54904E-02 1.56740E+01  3.502E+01 3.676E+00 3.260E+01 3.364E+02 2.576E+00 1.464E+04  1.588E+06  5.026E-02 3.042E-05 8.298E-04 0.000E+00  1.205E+03  8.837E+02 -2.867E+05  3.206E+05  1.202E+02 0.16820 0.29162 0.19403  0.36291  0.11025 0.00024 0.00012 9.707E-03 1.718E+00 2.308E-01 4.940E+01  2.515E-06  2.801E-06  1.066E-10 6.663E+02 8.501E+09 1.057E-02 1.569E-01  8.254E-10 -4.062E-06
  13000  0.0379684 3.105E-06 1.014E+01 1.636E+02 2.371E+01  1.703E+03  1.771E+01 -2.919E-03  1.481E-02  1.603E+00 1.967E+00 1.733E+00 9.918E+01 5.516E-01 2.668E+00 3.57506E-01 8.82405E-04 1.57272E+01  3.597E+01 3.438E+00 2.999E+01 3.113E+02 2.570E+00 1.267E+03  6.263E+04  3.536E-02 2.922E-04 8.008E-04 0.000E+00  1.249E+03  1.089E+03 -5.050E+04  5.531E+04  1.244E+02 0.10142 0.51616 0.34314  0.22590  0.09104 0.00064 0.00029 9.827E-03 1.740E+00 2.288E-01 4.894E+01  2.530E-06  1.804E-06 -7.726E-11 6.857E+02 9.210E+08 1.102E-02 1.654E-01  8.574E-10 -3.635E-06
  13250  0.0387973 4.226E-06 1.047E+01 1.667E+02 2.487E+01  1.281E+03  2.123E+01  5.277E-03  1.145E-02  1.675E+00 1.442E+00 1.335E+00 1.069E+02 5.628E-01 2.708E+00 3.58327E-01 1.04223E-02 1.58289E+01  3.557E+01 3.419E+00 2.951E+01 3.095E+02 2.563E+00 1.337E+03  5.227E+04  1.565E-02 3.053E-04 1.060E-03 0.000E+00  9.437E+02  8.185E+02 -4.962E+03  4.920E+03  1.353E+02 0.13519 0.31206 0.20672  0.17111  0.01219 0.00093 0.00040 9.965E-03 1.765E+00 2.302E-01 4.755E+01  2.518E-06  5.779E-07  4.337E-11 6.658E+02 8.637E+08 1.157E-02 1.765E-01  8.884E-10 -3.445E-06
  13500  0.0395707 3.938E-07 1.088E+01 1.683E+02 3.529E+01  2.785E+03  2.331E+01  9.304E-03  1.060E-02  1.795E+00 1.211E+00 1.133E+00 1.161E+02 5.750E-01 2.891E+00 3.59129E-01 2.24405E-02 1.60849E+01  3.587E+01 3.529E+00 3.284E+01 3.185E+02 2.592E+00 1.451E+04  2.971E+06  7.756E-02 9.844E-06 1.407E-04 0.000E+00  7.106E+03  1.533E+03 -1.388E+06  7.649E+05  1.413E+02 0.02122 0.14336 0.09545  0.95105  0.08385 0.00009 0.00004 1.010E-02 1.790E+00 2.326E-01 4.655E+01  2.485E-06 -6.580E-07  2.967E-11 9.347E+02 7.949E+09 1.213E-02 1.845E-01  9.143E-10 -3.518E-06
  13750  0.0397274 1.887E-06 1.102E+01 1.694E+02 3.422E+01  1.639E+03  2.313E+01  1.604E-02  1.486E-02  1.828E+00 1.782E+00 1.355E+00 1.182E+02 5.798E-01 2.934E+00 3.59296E-01 2.52629E-02 1.61034E+01  3.652E+01 3.638E+00 3.186E+01 3.215E+02 2.545E+00 2.998E+03  2.610E+05  3.347E-02 4.724E-05 6.785E-04 0.000E+00  1.474E+03  1.163E+03 -8.384E+04  6.781E+04  1.440E+02 0.10783 0.29692 0.19736  1.00000  0.06781 0.00044 0.00018 1.013E-02 1.797E+00 2.324E-01 4.664E+01  2.477E-06 -9.201E-07  7.388E-11 6.916E+02 2.168E+09 1.225E-02 1.857E-01  9.193E-10 -3.527E-06
  14000  0.0407185 4.588E-06 1.166E+01 1.715E+02 2.761E+01  1.116E+03  2.344E+01  2.608E-02  1.839E-02  2.050E+00 1.458E+00 1.352E+00 1.332E+02 6.082E-01 2.974E+00 3.60382E-01 2.46486E-02 1.60465E+01  3.685E+01 3.822E+00 2.966E+01 3.160E+02 2.548E+00 6.333E+02  2.861E+04  1.358E-02 2.348E-04 1.016E-03 0.000E+00  9.846E+02  9.119E+02 -3.266E+03  3.734E+03  1.608E+02 0.16232 0.29427 0.19474  0.17171  0.01359 0.00114 0.00043 1.034E-02 1.839E+00 2.460E-01 4.579E+01  2.427E-06 -2.672E-06  2.155E-11 5.793E+02 1.089E+09 1.306E-02 1.986E-01  9.484E-10 -4.281E-06
  14250  0.0411340 1.504E-06 1.196E+01 1.757E+02 2.821E+01  1.482E+03  2.349E+01  3.094E-02  1.787E-02  2.162E+00 1.466E+00 1.326E+00 1.403E+02 6.169E-01 3.006E+00 3.60853E-01 2.43793E-02 1.62674E+01  3.788E+01 4.125E+00 3.279E+01 3.214E+02 2.534E+00 1.188E+03  8.763E+04  1.576E-02 3.709E-05 1.448E-03 0.000E+00  6.904E+02  5.716E+02 -5.582E+04  3.850E+04  1.676E+02 0.05912 0.11180 0.07406  0.91989  0.04360 0.00038 0.00014 1.043E-02 1.854E+00 2.528E-01 4.592E+01  2.398E-06 -3.458E-06  1.048E-10 5.716E+02 2.458E+09 1.342E-02 2.047E-01  9.625E-10 -4.719E-06
  14500  0.0414971 1.715E-06 1.224E+01 1.799E+02 2.873E+01  1.162E+03  2.513E+01  2.930E-02  3.386E-02  2.263E+00 1.453E+00 1.367E+00 1.469E+02 6.308E-01 4.671E+00 3.61272E-01 2.41054E-02 1.71864E+01  3.158E+01 4.330E+00 3.304E+01 3.212E+02 2.537E+00 5.075E+02  3.864E+04  1.100E-02 4.270E-05 9.137E-04 0.000E+00  1.094E+03  5.320E+02 -5.742E+03  6.240E+03  1.734E+02 0.06289 0.08922 0.05894  0.87001  0.00828 0.00045 0.00016 1.044E-02 1.843E+00 2.384E-01 4.547E+01  2.366E-06 -4.171E-06 -1.366E-11 5.797E+02 1.566E+09 1.376E-02 2.094E-01  9.755E-10 -3.184E-06
  14750  0.0419632 8.996E-07 1.287E+01 1.894E+02 5.221E+01  1.417E+03  2.144E+01  2.657E-02  2.606E-02  2.420E+00 3.379E+00 3.616E+00 1.586E+02 6.566E-01 5.070E+00 3.61821E-01 2.38830E-02 1.80210E+01  3.436E+01 4.859E+00 3.523E+01 3.615E+02 2.480E+00 1.835E+04  2.067E+06  4.498E-02 2.249E-05 6.145E-04 0.000E+00  1.627E+03  1.260E+03 -4.022E+05  3.783E+05  1.811E+02 0.09839 0.19011 0.12646  0.43504  0.11007 0.00024 0.00008 1.047E-02 1.827E+00 2.393E-01 4.304E+01  2.318E-06 -5.120E-06 -5.677E-12 5.662E+02 1.503E+10 1.422E-02 2.145E-01  9.847E-10 -4.125E-07
  15000  0.0426322 3.525E-06 1.325E+01 1.939E+02 3.035E+01  1.246E+03  1.976E+01  1.380E-02  6.742E-03  2.658E+00 1.954E+00 2.283E+00 1.714E+02 6.830E-01 5.268E+00 3.62620E-01 9.90026E-04 1.84481E+01  3.819E+01 4.830E+00 3.083E+01 3.311E+02 2.460E+00 1.365E+03  7.656E+04  2.639E-02 2.152E-04 7.038E-04 0.000E+00  1.421E+03  1.343E+03 -6.507E+04  6.162E+04  1.908E+02 0.13630 0.43771 0.29070  0.30222  0.13181 0.00097 0.00033 1.059E-02 1.841E+00 2.338E-01 3.983E+01  2.243E-06 -6.539E-06  3.991E-11 5.873E+02 1.094E+09 1.494E-02 2.198E-01  9.840E-10  1.595E-06
  15250  0.0433137 4.180E-06 1.375E+01 1.947E+02 3.133E+01  1.312E+03  2.136E+01  6.970E-03  2.481E-04  2.845E+00 1.456E+00 1.448E+00 1.861E+02 7.009E-01 5.171E+00 3.63448E-01 9.00372E-03 1.86546E+01  3.724E+01 4.765E+00 3.009E+01 3.288E+02 2.458E+00 1.454E+03  5.741E+04  1.606E-02 2.177E-04 7.471E-04 0.000E+00  1.339E+03  1.305E+03 -5.534E+03  4.840E+03  1.932E+02 0.16675 0.31670 0.20983  0.50839  0.01464 0.00121 0.00039 1.073E-02 1.864E+00 2.318E-01 3.761E+01  2.162E-06 -8.052E-06 -7.451E-11 6.346E+02 1.065E+09 1.573E-02 2.325E-01  9.776E-10  1.806E-06
  15500  0.0441196 4.566E-06 1.445E+01 1.979E+02 3.248E+01  1.458E+03  2.433E+01  1.111E-03 -7.492E-03  3.049E+00 1.262E+00 1.178E+00 2.063E+02 7.270E-01 4.794E+00 3.64448E-01 2.10536E-02 1.88253E+01  3.533E+01 4.906E+00 2.954E+01 3.289E+02 2.457E+00 1.022E+03  3.426E+04  1.249E-02 2.271E-04 8.970E-04 0.000E+00  1.115E+03  1.089E+03 -5.332E+03  4.540E+03  1.594E+02 0.18881 0.26958 0.17830  0.49150  0.00751 0.00139 0.00043 1.090E-02 1.892E+00 2.285E-01 3.619E+01  2.050E-06 -9.937E-06 -2.235E-11 6.516E+02 1.050E+09 1.673E-02 2.441E-01  9.731E-10  1.133E-06
  15750  0.0450000 4.718E-06 1.528E+01 2.037E+02 3.374E+01  1.548E+03  2.796E+01 -2.508E-03 -1.169E-02  3.272E+00 1.256E+00 1.161E+00 2.310E+02 7.602E-01 4.466E+00 3.65571E-01 2.18063E-02 1.83184E+01  3.435E+01 5.224E+00 2.916E+01 3.305E+02 2.461E+00 7.109E+02  2.534E+04  1.164E-02 2.628E-04 1.184E-03 0.000E+00  8.447E+02  8.336E+02 -4.398E+03  4.320E+03  1.738E+02 0.20259 0.25963 0.17161  0.57545  0.00678 0.00149 0.00044 1.108E-02 1.924E+00 2.265E-01 3.683E+01  1.906E-06 -1.212E-05  1.511E-10 6.252E+02 9.234E+08 1.792E-02 2.522E-01  9.776E-10  5.308E-07
  16000  0.0456802 4.988E-07 1.597E+01 2.092E+02 3.471E+01  1.586E+03  3.055E+01 -3.896E-03 -9.894E-03  3.444E+00 1.704E+00 1.556E+00 2.517E+02 7.854E-01 4.273E+00 3.66461E-01 2.13067E-02 1.81692E+01  3.474E+01 5.617E+00 3.445E+01 3.581E+02 2.457E+00 1.953E+04  2.447E+06  3.141E-02 1.247E-05 1.316E-03 0.000E+00  7.601E+02  7.251E+02 -2.668E+05  2.679E+05  1.785E+02 0.03315 0.07367 0.04895  0.79721  0.12539 0.00017 0.00005 1.123E-02 1.953E+00 2.323E-01 3.939E+01  1.775E-06 -1.388E-05 -1.295E-11 5.909E+02 8.066E+09 1.891E-02 2.658E-01  9.884E-10  5.082E-07
  16250  0.0461107 4.483E-06 1.643E+01 2.138E+02 3.533E+01  1.615E+03  3.272E+01 -3.775E-03 -5.541E-03  3.530E+00 2.305E+00 2.132E+00 2.653E+02 8.056E-01 4.273E+00 3.67033E-01 3.06922E-03 1.82205E+01  3.670E+01 5.911E+00 2.983E+01 3.383E+02 2.457E+00 9.784E+02  8.665E+04  1.453E-02 2.736E-04 1.088E-03 0.000E+00  9.189E+02  6.650E+02 -2.343E+04  3.622E+04  1.850E+02 0.20133 0.30742 0.20355  0.51226  0.14212 0.00153 0.00042 1.132E-02 1.974E+00 2.333E-01 4.041E+01  1.682E-06 -1.504E-05  1.760E-10 5.854E+02 1.279E+09 1.958E-02 2.736E-01  9.982E-10  7.236E-07
  16500  0.0464331 6.595E-07 1.677E+01 2.302E+02 3.579E+01  3.270E+03  3.372E+01 -6.409E-03 -2.343E-02  3.625E+00 2.543E+00 2.365E+00 2.763E+02 8.152E-01 3.393E+00 3.67466E-01 3.40120E-03 1.82611E+01  3.893E+01 6.504E+00 3.812E+01 3.792E+02 2.458E+00 2.068E+04  1.865E+06  4.448E-02 1.647E-05 3.278E-04 0.000E+00  3.051E+03  6.640E+02 -2.025E+05  1.580E+05  1.992E+02 0.04033 0.13782 0.09167  0.77658  0.12885 0.00023 0.00006 1.143E-02 2.002E+00 2.360E-01 4.076E+01  1.606E-06 -1.592E-05  6.510E-11 6.038E+02 2.670E+10 2.010E-02 2.785E-01  1.007E-09 -5.238E-07
