#----it--------t--------dt-------urms------umax------epsK-----rhom----rhorms----dtc-----dtu-----dtnu--
        0      0.000 1.00E-03   1.73205   1.73205 1.364E-29   3.4212   3.4212  0.0000  0.0000  0.0000
        1      0.001 1.00E-03   1.73205   1.73205 1.364E-29   3.4212   3.4212  0.0000  0.0000  0.0000
        2      0.002 1.00E-03   1.73205   1.73205 1.364E-29   3.4212   3.4212  0.0000  0.0000  0.0000
        3      0.003 1.00E-03   1.73205   1.73205 1.364E-29   3.4212   3.4212  0.0000  0.0000  0.0000
        4      0.004 1.00E-03   1.73205   1.73205 1.364E-29   3.4212   3.4212  0.0000  0.0000  0.0000
