1, 3, 3, 3, 16, 1, 20, 0.01664
1, 3, 3, 3, 16, 9, 4, 0.01664
1, 26, 26, 26, 8, 48, 1, 0.01672
1, 3, 26, 26, 4, 48, 3, 0.01664
1, 26, 3, 26, 32, 11, 2, 0.01664
1, 26, 26, 3, 16, 6, 2, 0.01664
1, 3, 3, 26, 48, 4, 2, 0.01656
1, 3, 26, 3, 16, 11, 4, 0.01664
1, 26, 3, 3, 16, 4, 15, 0.01664
1, 3, 3, 3, 32, 1, 2, 0.0543205
1, 26, 26, 26, 16, 2, 8, 0.0664005
1, 3, 26, 26, 8, 1, 8, 0.0561605
1, 26, 3, 26, 8, 1, 8, 0.0531205
1, 26, 26, 3, 8, 8, 2, 0.0535205
1, 3, 3, 26, 4, 2, 8, 0.0555205
1, 3, 26, 3, 12, 1, 32, 0.0548005
1, 26, 3, 3, 16, 2, 2, 0.0539205
1, 26, 3, 3, 24, 8, 1, 0.01696
1, 3, 3, 3, 12, 3, 16, 0.01688
1, 26, 26, 26, 8, 36, 2, 0.0184
1, 3, 26, 26, 60, 1, 16, 0.01696
1, 26, 3, 26, 8, 4, 30, 0.01696
1, 26, 26, 3, 8, 56, 2, 0.01736
1, 3, 3, 26, 8, 10, 8, 0.0171205
1, 3, 26, 3, 32, 10, 2, 0.01712
1, 32, 32, 32, 32, 3, 2, 0.01144
1, 32, 32, 32, 32, 8, 1, 0.01312
1, 32, 32, 32, 12, 2, 8, 0.00696
1, 32, 32, 32, 4, 8, 12, 0.00336
1, 32, 32, 32, 32, 8, 2, 0.01
1, 32, 32, 32, 32, 3, 2, 0.0336805
1, 32, 32, 32, 32, 6, 1, 0.080881
1, 32, 32, 32, 32, 1, 6, 0.079841
1, 32, 32, 32, 32, 2, 1, 0.0816005
1, 32, 32, 32, 32, 1, 2, 0.01328
1, 32, 32, 32, 32, 1, 6, 0.01328
1, 32, 32, 32, 32, 2, 1, 0.0132
1, 32, 32, 32, 16, 44, 1, 0.00696
1, 32, 32, 32, 32, 26, 1, 0.00328
1, 32, 32, 32, 64, 1, 11, 0.0032
1, 32, 32, 32, 20, 6, 8, 0.00688
1, 32, 32, 32, 32, 1, 6, 0.081601
1, 32, 32, 32, 32, 2, 2, 0.0116805
1, 26, 26, 26, 60, 2, 8, 0.0189605
1, 3, 26, 26, 24, 2, 12, 0.01784
1, 26, 3, 26, 20, 4, 4, 0.0176
1, 26, 26, 3, 16, 2, 12, 0.01768
1, 3, 3, 26, 32, 32, 1, 0.01752
1, 3, 26, 3, 40, 8, 3, 0.0176
1, 26, 3, 3, 12, 1, 48, 0.01728
1, 3, 3, 3, 20, 4, 12, 0.01728
1, 3, 3, 3, 32, 6, 3, 0.01744
1, 26, 26, 26, 64, 3, 5, 0.01888
1, 3, 26, 26, 16, 40, 1, 0.01784
1, 26, 3, 26, 4, 8, 18, 0.0176
1, 26, 26, 3, 16, 14, 4, 0.0176805
1, 3, 3, 26, 20, 16, 3, 0.01752
1, 3, 26, 3, 64, 7, 2, 0.01752
1, 26, 3, 3, 4, 24, 8, 0.01728
1, 26, 3, 3, 4, 32, 6, 0.01672
1, 3, 3, 3, 64, 7, 1, 0.01688
1, 26, 26, 26, 4, 64, 3, 0.01664
1, 3, 26, 26, 40, 8, 3, 0.01664
1, 26, 3, 26, 8, 2, 48, 0.01664
1, 26, 26, 3, 16, 12, 3, 0.0165605
1, 3, 3, 26, 32, 2, 15, 0.01664
1, 3, 26, 3, 40, 1, 8, 0.0168
1, 26, 3, 3, 16, 12, 4, 0.0168
1, 3, 3, 3, 16, 6, 10, 0.0168
1, 26, 26, 26, 12, 1, 48, 0.01656
1, 3, 26, 26, 4, 20, 8, 0.0168
1, 26, 3, 26, 16, 4, 4, 0.0168
1, 26, 26, 3, 32, 1, 2, 0.0168005
1, 3, 3, 26, 12, 1, 64, 0.01656
1, 3, 26, 3, 8, 60, 2, 0.0168
1, 3, 26, 3, 4, 8, 18, 0.0168805
1, 26, 3, 3, 32, 2, 2, 0.01664
1, 3, 3, 3, 64, 1, 6, 0.0166405
1, 26, 26, 26, 40, 8, 1, 0.0188805
1, 3, 26, 26, 4, 16, 5, 0.0176
1, 26, 3, 26, 24, 4, 6, 0.0172
1, 26, 26, 3, 16, 1, 32, 0.0172
1, 3, 3, 26, 32, 13, 2, 0.01696
1, 3, 3, 26, 4, 8, 14, 0.0176
1, 3, 26, 3, 4, 16, 3, 0.01776
1, 26, 3, 3, 64, 4, 3, 0.01768
1, 3, 3, 3, 4, 3, 16, 0.0173605
1, 26, 26, 26, 32, 4, 1, 0.0244005
1, 3, 26, 26, 4, 8, 6, 0.0186405
1, 26, 3, 26, 32, 2, 4, 0.01792
1, 26, 26, 3, 16, 4, 4, 0.018
1, 3, 3, 26, 64, 1, 1, 0.0553605
1, 3, 26, 3, 64, 1, 2, 0.0539205
1, 26, 3, 3, 16, 2, 2, 0.0540805
1, 3, 3, 3, 32, 2, 1, 0.0548805
1, 26, 26, 26, 16, 4, 4, 0.067841
1, 3, 26, 26, 16, 1, 8, 0.0569605
1, 26, 3, 26, 8, 1, 8, 0.0540805
1, 26, 26, 3, 8, 8, 1, 0.0536005
1, 3, 3, 26, 64, 1, 2, 0.0550405
1, 3, 26, 3, 12, 1, 48, 0.0543205
1, 26, 3, 3, 8, 2, 8, 0.0540005
1, 3, 3, 3, 64, 1, 1, 0.0533605
1, 26, 26, 26, 16, 2, 8, 0.0676805
1, 3, 26, 26, 8, 1, 8, 0.0553605
1, 26, 3, 26, 8, 1, 8, 0.0535205
1, 26, 26, 3, 8, 4, 2, 0.0528805
1, 26, 26, 3, 8, 4, 2, 0.0538405
1, 3, 3, 26, 64, 1, 1, 0.0555205
1, 3, 26, 3, 8, 1, 8, 0.0542405
1, 26, 3, 3, 16, 2, 2, 0.0542405
1, 3, 3, 3, 32, 1, 2, 0.0544805
1, 26, 26, 26, 16, 2, 8, 0.0669605
1, 3, 26, 26, 16, 1, 8, 0.0572805
1, 26, 3, 26, 8, 1, 8, 0.0538405
1, 26, 26, 3, 64, 13, 1, 0.01776
1, 3, 3, 26, 48, 10, 2, 0.01744
1, 3, 26, 3, 12, 12, 4, 0.01728
1, 26, 3, 3, 64, 4, 2, 0.01736
1, 3, 3, 3, 12, 24, 2, 0.01744
1, 26, 26, 26, 16, 56, 1, 0.01888
1, 3, 26, 26, 32, 26, 1, 0.01784
1, 26, 3, 26, 4, 32, 1, 0.0176
1, 26, 26, 3, 52, 4, 4, 0.0176
1, 3, 3, 26, 8, 32, 3, 0.01744
1, 3, 26, 3, 16, 4, 11, 0.0174405
1, 26, 3, 3, 4, 2, 56, 0.01736
1, 3, 3, 3, 28, 1, 16, 0.0168805
1, 26, 26, 26, 48, 8, 1, 0.01864
1, 3, 26, 26, 64, 14, 1, 0.01792
1, 26, 3, 26, 20, 8, 4, 0.01768
