5.52223861013e-30    32027.9228726
5.89478036789e-30    32052.531075
6.22013393808e-30    32030.5844431
6.61646626268e-30    31986.36887
7.02116523754e-30    31908.8520839
7.4684304171e-30    31805.7785602
7.94546637709e-30    31676.1240658
8.46311104892e-30    31523.4617705
9.02065893564e-30    31349.3419868
9.623655291e-30    31156.115915
1.02748803704e-29    30945.8375035
1.09789497992e-29    30720.7182541
1.17400012762e-29    30482.8943523
1.25628957844e-29    30234.513611
1.34526267863e-29    29977.6722347
1.44146444836e-29    29714.4231419
1.54547102944e-29    29446.7514328
1.65789914142e-29    29176.5665638
1.77940309247e-29    28905.6876045
1.91067813164e-29    28635.8328915
2.05246051144e-29    28368.6086162
2.20552931418e-29    28105.4989809
2.37070754464e-29    27847.8566652
2.54886393102e-29    27596.8943005
2.74091486866e-29    27353.6767834
2.94782700633e-29    27119.1147968
3.17062043478e-29    26893.9597686
3.41037271225e-29    26678.8006759
3.66822379259e-29    26474.0630927
3.94538196176e-29    26280.0108891
4.24313080126e-29    26096.750907
4.56283716526e-29    25924.2408027
4.90596009637e-29    25762.300051
5.27406056927e-29    25610.6238786
5.66881192282e-29    25468.7996721
6.09201083664e-29    25336.325208
6.54558872061e-29    25212.627923
7.0316234162e-29    25097.0843871
7.55235114983e-29    24989.0391683
8.11017872424e-29    24887.8223783
8.70769597946e-29    24792.7653373
9.34768859339e-29    24703.2139755
1.00331513232e-28    24618.5397715
1.07673018089e-28    24538.1481954
1.15535950732e-28    24461.4847622
1.23957388554e-28    24388.0389038
1.32977099164e-28    24317.3459368
1.42637714501e-28    24248.9874339
1.52984917258e-28    24182.5903159
1.64067640883e-28    24117.8249642
1.75938284295e-28    24054.4026311
1.88652942497e-28    23992.072383
2.0227165419e-28    23930.6177796
2.16858667521e-28    23869.8534495
2.32482725111e-28    23809.6216881
2.49217369505e-28    23749.7891715
2.67141270236e-28    23690.2438531
2.86338573708e-28    23630.8920859
3.0689927713e-28    23571.6559952
3.28919627751e-28    23512.4711123
3.52502548643e-28    23453.2842681
3.77758092232e-28    23394.0517383
4.04803922755e-28    23334.7376257
4.33765828646e-28    23275.3124621
4.64778265722e-28    23215.7520099
4.97984931713e-28    23156.0362434
5.335393723e-28    23096.1484892
5.71605618219e-28    23036.0747073
6.12358852186e-28    22975.8028946
6.55986103316e-28    22915.3225956
7.02686965169e-28    22854.6245058
7.526743316e-28    22793.7001563
8.06175141908e-28    22732.5416699
8.63431123253e-28    22671.1415824
9.24699513722e-28    22609.4927215
9.90253743399e-28    22547.5881435
1.06038404297e-27    22485.4211249
1.13539793941e-27    22422.9852116
1.21562058526e-27    22360.27433
1.30139485205e-27    22297.2829663
1.39308109747e-27    22234.0064234
1.49105649098e-27    22170.441169
1.59571375119e-27    22106.5852877
1.70745911173e-27    22042.4390574
1.82670928914e-27    21978.0056695
1.95388717867e-27    21913.292115
2.08941595409e-27    21848.3102607
2.23371120075e-27    21783.0781344
2.38717067728e-27    21717.6214356
2.55016129452e-27    21651.9752742
2.72300294301e-27    21586.1861212
2.90594892283e-27    21520.3139227
3.09916296875e-27    21454.434286
3.30269326237e-27    21388.6405852
3.51644441341e-27    21323.045759
3.74014918692e-27    21257.7834912
3.97334270562e-27    21193.0083859
4.21534284078e-27    21128.8946978
4.46524127906e-27    21065.633188
4.72190997252e-27    21003.4257779
4.98402695935e-27    20942.4779025
5.25012359795e-27    20882.9888119
5.51865210043e-27    20825.1405066
5.78806835573e-27    20769.0864033
6.05692134175e-27    20714.9411105
6.3239381089e-27    20662.7726898
6.58809329927e-27    20612.5985772
6.84865461708e-27    20564.3858331
7.10520014352e-27    20518.0551745
7.35760861594e-27    20473.4877895
7.60602772687e-27    20430.5342631
7.85082767062e-27    20389.0243478
8.09254794479e-27    20348.7764185
8.3318444832e-27    20309.6058993
8.56944212986e-27    20271.331902
8.8060952417e-27    20233.7819563
9.04255737186e-27    20196.7950921
9.27955970065e-27    20160.2235005
9.51779709489e-27    20123.9330757
9.75792033813e-27    20087.8031411
1.00005330445e-26    20051.7256258
1.02461919182e-26    20015.6039082
1.04954092506e-26    19979.3514899
1.07486567942e-26    19942.8906179
1.10063703764e-26    19906.1509296
1.12689548099e-26    19869.0681713
1.15367888028e-26    19831.5830115
1.18102296871e-26    19793.6399624
1.20896178621e-26    19755.186407
1.23752809112e-26    19716.1717262
1.26675373824e-26    19676.5465167
1.29667002512e-26    19636.2618864
1.32730800979e-26    19595.2688182
1.35869880379e-26    19553.5175877
1.39087384501e-26    19510.9572271
1.42386515459e-26    19467.5350239
1.45770558233e-26    19423.1960482
1.4924290447e-26    19377.8827011
1.52807075944e-26    19331.5342799
1.56466748026e-26    19284.0865582
1.6022577352e-26    19235.4713783
1.64088207154e-26    19185.6162593
1.68058331008e-26    19134.4440225
1.72140681122e-26    19081.872443
1.76340075464e-26    19027.8139359
1.80661643412e-26    18972.1752904
1.85110856832e-26    18914.8574696
1.89693562758e-26    18855.7554959
1.94416017596e-26    18794.7584479
1.99284922685e-26    18731.7495972
2.04307460915e-26    18666.6067168
2.09491333989e-26    18599.2025956
2.14844799798e-26    18529.4057937
2.2037670922e-26    18457.081671
2.2609654157e-26    18382.0937172
2.32014437822e-26    18304.3052035
2.38141230688e-26    18223.581162
2.44488470639e-26    18139.7906853
2.51068447036e-26    18052.8095145
2.57894203748e-26    17962.5228624
2.64979548836e-26    17868.8283923
2.72339058284e-26    17771.6392491
2.7998807418e-26    17670.8870151
2.87942698187e-26    17566.5244511
2.96219781681e-26    17458.5278741
3.04836914332e-26    17346.8990293
3.13812413318e-26    17231.6663315
3.23165315545e-26    17112.8853797
3.32915375392e-26    16990.6386883
3.43083070353e-26    16865.0346258
3.53689616725e-26    16736.2055977
3.64756997094e-26    16604.3055588
3.76308000857e-26    16469.5069757
3.88366278501e-26    16331.9973902
4.00956409817e-26    16191.9757475
4.14103985741e-26    16049.6486539
4.27835703162e-26    15905.2267194
4.42179471738e-26    15758.9211197
4.57164531659e-26    15610.9404828
4.72821581255e-26    15461.4881782
